date,close,Volume,Open,High,Low
06/27/2022,$156.53 ,207999,$157.69 ,$157.94 ,$156.35 
06/24/2022,$159.08 ,178797,$157.88 ,$159.08 ,$157.30 
06/23/2022,$157.52 ,176348,$157.85 ,$158.61 ,$156.28 
06/22/2022,$159.14 ,166724,$156.93 ,$160.00 ,$156.93 
06/21/2022,$159.09 ,319704,$157.32 ,$159.63 ,$157.32 
06/17/2022,$153.95 ,397944,$154.15 ,$154.44 ,$152.39 
06/16/2022,$154.46 ,461556,$156.44 ,$156.70 ,$153.52 
06/15/2022,$156.75 ,210977,$155.09 ,$157.43 ,$154.31 
06/14/2022,$155.16 ,265939,$155.50 ,$156.18 ,$154.13 
06/13/2022,$155.50 ,339474,$157.60 ,$157.74 ,$155.14 
06/10/22,$161.30 ,241620,$162.50 ,$162.96 ,$161.29 
06/09/22,$164.51 ,126879,$166.03 ,$166.99 ,$164.51 
06/08/22,$165.35 ,179588,$166.45 ,$166.68 ,$164.99 
06/07/22,$166.25 ,192024,$164.81 ,$166.42 ,$164.68 
06/06/22,$165.58 ,157614,$167.28 ,$167.41 ,$165.32 
06/03/22,$164.81 ,261836,$166.12 ,$166.12 ,$164.11 
06/02/22,$170.24 ,148317,$169.16 ,$170.37 ,$168.17 
06/01/22,$168.70 ,194141,$169.67 ,$169.87 ,$167.47 
05/31/2022,$166.37 ,253408,$167.21 ,$167.21 ,$165.50 
05/27/2022,$166.83 ,229413,$165.42 ,$166.87 ,$165.24 
05/26/2022,$165.53 ,233319,$164.00 ,$166.10 ,$163.70 
05/25/2022,$161.03 ,255987,$159.65 ,$161.88 ,$159.65 
05/24/2022,$160.60 ,221650,$160.44 ,$161.13 ,$159.68 
05/23/2022,$161.35 ,250076,$160.57 ,$162.27 ,$160.28 
05/20/2022,$158.66 ,422603,$159.19 ,$160.03 ,$156.18 
05/19/2022,$155.89 ,492723,$155.26 ,$157.12 ,$155.25 
05/18/2022,$155.48 ,342006,$158.44 ,$158.76 ,$155.27 
05/17/2022,$159.98 ,273494,$159.13 ,$160.22 ,$158.92 
05/16/2022,$159.21 ,201539,$159.43 ,$160.02 ,$157.95 
05/13/2022,$161.33 ,246224,$159.95 ,$162.13 ,$159.63 
05/12/22,$158.54 ,517146,$157.20 ,$159.70 ,$156.96 
05/11/22,$157.06 ,464446,$161.45 ,$162.27 ,$157.05 
05/10/22,$166.45 ,317375,$168.85 ,$169.70 ,$165.21 
05/09/22,$168.47 ,366347,$170.49 ,$171.40 ,$168.25 
05/06/22,$173.30 ,293461,$173.08 ,$174.31 ,$171.46 
05/05/22,$169.93 ,331722,$173.48 ,$173.83 ,$168.90 
05/04/22,$174.85 ,204804,$172.02 ,$175.14 ,$170.70 
05/03/22,$172.06 ,163584,$170.70 ,$172.74 ,$170.70 
05/02/22,$170.69 ,178566,$170.37 ,$171.00 ,$168.34 
04/29/2022,$171.00 ,139174,$172.89 ,$174.72 ,$170.77 
04/28/2022,$172.97 ,298324,$170.65 ,$173.82 ,$169.18 
04/27/2022,$168.04 ,204318,$167.50 ,$169.90 ,$167.50 
04/26/2022,$166.82 ,293269,$169.56 ,$170.63 ,$166.82 
04/25/2022,$172.16 ,185799,$169.98 ,$172.25 ,$169.48 
04/22/2022,$169.53 ,185664,$172.47 ,$172.58 ,$169.35 
04/21/2022,$173.67 ,189501,$177.09 ,$177.43 ,$173.52 
04/20/2022,$175.45 ,253634,$175.69 ,$176.88 ,$174.97 
04/19/2022,$171.45 ,195399,$170.00 ,$171.65 ,$169.71 
04/18/2022,$170.27 ,281395,$169.48 ,$170.89 ,$169.30 
04/14/2022,$167.26 ,196374,$169.30 ,$170.50 ,$167.11 
04/13/2022,$168.44 ,264455,$166.81 ,$168.84 ,$166.81 
04/12/22,$165.73 ,452295,$166.92 ,$168.12 ,$165.13 
04/11/22,$169.64 ,313481,$169.74 ,$171.46 ,$168.80 
04/08/22,$170.78 ,366450,$170.00 ,$172.03 ,$169.58 
04/07/22,$174.49 ,257516,$174.51 ,$175.55 ,$172.77 
04/06/22,$176.52 ,227753,$176.30 ,$177.69 ,$175.51 
04/05/22,$177.66 ,242445,$181.50 ,$181.67 ,$177.50 
04/04/22,$182.58 ,261234,$181.00 ,$183.13 ,$180.41 
04/01/22,$180.37 ,148546,$180.31 ,$180.94 ,$178.73 
03/31/2022,$180.25 ,230394,$181.82 ,$182.34 ,$180.24 
03/30/2022,$180.62 ,179504,$182.25 ,$182.71 ,$180.10 
03/29/2022,$184.81 ,393653,$183.74 ,$186.00 ,$183.74 
03/28/2022,$177.85 ,240078,$178.27 ,$179.20 ,$177.13 
03/25/2022,$178.43 ,231890,$179.87 ,$180.40 ,$177.62 
03/24/2022,$180.27 ,299896,$180.08 ,$180.53 ,$178.76 
03/23/2022,$175.78 ,419465,$176.98 ,$178.61 ,$175.78 
03/22/2022,$172.82 ,229078,$171.80 ,$173.69 ,$171.36 
03/21/2022,$171.80 ,233458,$171.90 ,$172.96 ,$171.22 
03/18/2022,$171.70 ,178983,$170.97 ,$171.74 ,$169.89 
03/17/2022,$171.74 ,300287,$170.05 ,$172.14 ,$168.52 
03/16/2022,$171.89 ,384402,$169.88 ,$171.99 ,$168.77 
03/15/2022,$165.93 ,388180,$165.20 ,$166.32 ,$164.26 
03/14/2022,$161.09 ,389528,$162.50 ,$163.35 ,$160.61 
03/11/22,$158.27 ,356034,$160.74 ,$161.62 ,$158.17 
03/10/22,$164.43 ,392732,$165.38 ,$165.38 ,$162.52 
03/09/22,$164.05 ,438832,$164.21 ,$165.63 ,$162.80 
03/08/22,$156.34 ,739550,$159.01 ,$159.99 ,$155.05 
03/07/22,$160.17 ,569780,$163.76 ,$164.62 ,$160.00 
03/04/22,$170.75 ,335308,$170.84 ,$171.08 ,$169.09 
03/03/22,$176.09 ,289506,$178.22 ,$178.48 ,$174.82 
03/02/22,$179.15 ,342094,$177.07 ,$179.76 ,$177.07 
03/01/22,$181.71 ,305553,$183.83 ,$185.10 ,$180.85 
02/28/2022,$182.95 ,321990,$184.47 ,$184.88 ,$181.65 
02/25/2022,$185.38 ,228292,$183.90 ,$185.73 ,$183.26 
02/24/2022,$182.23 ,363111,$177.02 ,$182.55 ,$176.68 
02/23/2022,$183.84 ,242279,$187.73 ,$188.59 ,$183.67 
02/22/2022,$185.64 ,202376,$187.04 ,$187.47 ,$184.40 
02/18/2022,$188.97 ,183083,$188.87 ,$189.29 ,$187.51 
02/17/2022,$186.54 ,192221,$188.00 ,$188.53 ,$186.13 
02/16/2022,$190.30 ,206995,$190.11 ,$190.90 ,$189.21 
02/15/2022,$189.40 ,227517,$189.24 ,$190.06 ,$188.44 
02/14/2022,$188.97 ,259562,$190.00 ,$190.50 ,$187.83 
02/11/22,$192.71 ,230027,$194.45 ,$196.20 ,$191.91 
02/10/22,$194.41 ,421090,$195.00 ,$197.30 ,$194.25 
02/09/22,$201.37 ,342545,$202.12 ,$203.95 ,$200.39 
02/08/22,$200.32 ,288557,$200.00 ,$200.73 ,$198.01 
02/07/22,$197.24 ,177994,$198.15 ,$198.41 ,$196.53 
02/04/22,$196.88 ,267494,$198.06 ,$198.24 ,$194.77 
02/03/22,$199.53 ,299111,$199.98 ,$201.46 ,$199.24 
02/02/22,$199.66 ,243681,$198.94 ,$199.93 ,$197.87 
02/01/22,$196.43 ,333851,$195.25 ,$196.73 ,$194.70 
01/31/2022,$198.45 ,418816,$196.00 ,$198.72 ,$194.92 
01/28/2022,$193.13 ,274674,$192.00 ,$193.36 ,$188.20 
01/27/2022,$189.96 ,336917,$192.47 ,$193.54 ,$189.29 
01/26/2022,$194.17 ,537266,$198.48 ,$198.52 ,$192.83 
01/25/2022,$197.01 ,433115,$195.00 ,$198.77 ,$192.68 
01/24/2022,$197.70 ,546600,$195.40 ,$197.91 ,$192.94 
01/21/2022,$199.77 ,363691,$199.18 ,$200.95 ,$198.56 
01/20/2022,$201.47 ,282956,$203.57 ,$204.81 ,$201.23 
01/19/2022,$202.42 ,562224,$206.61 ,$206.70 ,$202.10 
01/18/2022,$207.47 ,379649,$209.10 ,$209.49 ,$207.19 
01/14/2022,$210.69 ,267661,$210.65 ,$211.24 ,$209.16 
01/13/2022,$211.37 ,546959,$211.00 ,$213.74 ,$210.37 
01/12/22,$206.61 ,511414,$205.00 ,$207.66 ,$204.65 
01/11/22,$201.90 ,255528,$201.30 ,$201.97 ,$199.55 
01/10/22,$200.35 ,379983,$200.98 ,$201.14 ,$197.67 
01/07/22,$200.44 ,371098,$200.68 ,$201.99 ,$198.72 
01/06/22,$199.75 ,422752,$200.63 ,$200.80 ,$196.18 
01/05/22,$196.95 ,555709,$199.80 ,$201.34 ,$196.85 
01/04/22,$199.19 ,1057316,$193.08 ,$201.43 ,$192.32 
01/03/22,$186.29 ,353619,$186.81 ,$187.46 ,$185.16 
12/31/2021,$185.30 ,189931,$184.45 ,$186.15 ,$184.34 
12/30/2021,$184.08 ,123177,$184.27 ,$184.73 ,$183.71 
12/29/2021,$183.68 ,117855,$184.26 ,$184.60 ,$182.85 
12/28/2021,$184.75 ,113648,$185.91 ,$186.37 ,$184.64 
12/27/2021,$185.90 ,197052,$184.01 ,$186.28 ,$184.01 
12/23/2021,$183.78 ,167889,$183.08 ,$184.31 ,$182.91 
12/22/2021,$181.36 ,165857,$180.06 ,$181.55 ,$180.06 
12/21/2021,$182.82 ,180088,$182.80 ,$183.73 ,$182.09 
12/20/2021,$181.95 ,251538,$181.56 ,$182.19 ,$180.11 
12/17/2021,$184.04 ,382609,$185.59 ,$185.74 ,$183.90 
12/16/2021,$187.34 ,384500,$187.87 ,$188.95 ,$187.14 
12/15/2021,$186.75 ,479134,$185.51 ,$187.00 ,$184.37 
12/14/2021,$180.78 ,440491,$181.00 ,$182.41 ,$179.22 
12/13/2021,$176.12 ,583773,$177.17 ,$177.52 ,$175.67 
12/10/21,$182.35 ,125531,$182.04 ,$182.35 ,$180.59 
12/09/21,$180.77 ,186586,$181.00 ,$181.22 ,$180.00 
12/08/21,$182.48 ,265535,$183.45 ,$183.50 ,$181.81 
12/07/21,$187.44 ,245085,$186.52 ,$187.90 ,$185.90 
12/06/21,$184.59 ,189631,$183.25 ,$185.01 ,$182.39 
12/03/21,$182.46 ,193967,$183.68 ,$184.40 ,$181.45 
12/02/21,$183.16 ,238246,$179.66 ,$183.62 ,$179.42 
12/01/21,$178.29 ,246719,$180.80 ,$182.78 ,$178.25 
11/30/2021,$177.85 ,331260,$178.03 ,$178.33 ,$175.67 
11/29/2021,$177.47 ,222099,$178.71 ,$179.03 ,$177.02 
11/26/2021,$179.83 ,171374,$180.74 ,$181.15 ,$178.79 
11/24/2021,$184.81 ,255467,$184.90 ,$185.12 ,$183.51 
11/23/2021,$185.06 ,183157,$185.09 ,$185.58 ,$184.18 
11/22/2021,$185.09 ,264220,$186.12 ,$186.44 ,$184.56 
11/19/2021,$185.96 ,197419,$185.36 ,$186.30 ,$185.26 
11/18/2021,$184.65 ,271808,$186.15 ,$186.15 ,$183.86 
11/17/2021,$186.21 ,204316,$186.00 ,$186.54 ,$184.73 
11/16/2021,$187.43 ,228668,$187.00 ,$188.18 ,$186.90 
11/15/2021,$184.39 ,177072,$185.02 ,$185.46 ,$184.34 
11/12/21,$184.40 ,291149,$181.90 ,$184.75 ,$181.50 
11/11/21,$179.03 ,122655,$178.47 ,$179.33 ,$178.19 
11/10/21,$177.36 ,202987,$177.45 ,$179.29 ,$176.72 
11/09/21,$176.32 ,222484,$178.25 ,$178.50 ,$175.64 
11/08/21,$180.48 ,204355,$179.52 ,$180.56 ,$179.15 
11/05/21,$179.28 ,176536,$180.91 ,$181.18 ,$178.50 
11/04/21,$181.48 ,171347,$182.00 ,$182.84 ,$180.60 
11/03/21,$181.07 ,163023,$179.90 ,$181.36 ,$179.19 
11/02/21,$179.61 ,166516,$180.00 ,$180.00 ,$177.74 
11/01/21,$179.98 ,219128,$178.13 ,$179.98 ,$178.13 
10/29/2021,$176.57 ,164979,$176.20 ,$176.69 ,$175.62 
10/28/2021,$176.48 ,181415,$175.29 ,$176.48 ,$175.29 
10/27/2021,$174.09 ,205551,$174.81 ,$175.29 ,$174.01 
10/26/2021,$173.20 ,145599,$173.63 ,$174.79 ,$172.81 
10/25/2021,$172.23 ,247097,$172.81 ,$172.81 ,$171.88 
10/22/2021,$173.40 ,206710,$175.00 ,$175.34 ,$172.78 
10/21/2021,$174.02 ,218753,$174.00 ,$175.20 ,$173.80 
10/20/2021,$177.75 ,160995,$178.67 ,$178.67 ,$177.02 
10/19/2021,$178.67 ,197830,$178.81 ,$178.85 ,$178.09 
10/18/2021,$178.55 ,207297,$178.00 ,$179.00 ,$177.78 
10/15/2021,$176.27 ,203797,$175.51 ,$176.45 ,$174.79 
10/14/2021,$175.51 ,157810,$174.60 ,$175.59 ,$174.48 
10/13/2021,$175.77 ,325571,$175.95 ,$176.49 ,$174.66 
10/12/21,$177.13 ,250758,$176.87 ,$177.57 ,$175.69 
10/11/21,$175.15 ,209061,$175.38 ,$176.85 ,$174.87 
10/08/21,$171.97 ,153400,$171.41 ,$172.46 ,$171.18 
10/07/21,$169.47 ,212844,$169.10 ,$170.00 ,$168.55 
10/06/21,$166.97 ,462649,$166.54 ,$167.47 ,$165.33 
10/05/21,$172.14 ,184904,$171.90 ,$172.94 ,$171.10 
10/04/21,$171.81 ,381726,$175.16 ,$175.54 ,$171.17 
10/01/21,$177.62 ,241884,$178.11 ,$178.26 ,$176.42 
09/30/2021,$177.75 ,403393,$180.68 ,$181.54 ,$177.75 
09/29/2021,$185.45 ,238637,$185.13 ,$187.45 ,$183.78 
09/28/2021,$184.85 ,197707,$186.09 ,$186.40 ,$184.15 
09/27/2021,$186.52 ,221680,$185.08 ,$186.86 ,$185.01 
09/24/2021,$182.57 ,128669,$182.68 ,$183.23 ,$182.00 
09/23/2021,$182.79 ,206222,$181.92 ,$182.99 ,$181.53 
09/22/2021,$181.59 ,248604,$181.70 ,$182.89 ,$180.75 
09/21/2021,$181.90 ,295574,$180.40 ,$182.42 ,$180.31 
09/20/2021,$176.71 ,363482,$178.67 ,$178.67 ,$175.05 
09/17/2021,$180.95 ,155106,$181.51 ,$181.75 ,$180.56 
09/16/2021,$181.94 ,161585,$181.07 ,$182.31 ,$180.51 
09/15/2021,$181.71 ,257944,$179.93 ,$181.89 ,$179.84 
09/14/2021,$179.39 ,175879,$180.22 ,$180.88 ,$178.66 
09/13/2021,$178.46 ,173803,$177.47 ,$178.57 ,$177.28 
09/10/21,$176.30 ,278253,$180.03 ,$180.40 ,$176.12 
09/09/21,$180.07 ,173368,$179.54 ,$180.94 ,$179.54 
09/08/21,$180.00 ,219881,$181.50 ,$181.50 ,$179.18 
09/07/21,$181.64 ,224324,$181.00 ,$181.74 ,$180.66 
09/03/21,$179.27 ,279465,$177.43 ,$179.28 ,$176.83 
09/02/21,$176.24 ,198914,$176.31 ,$176.86 ,$175.47 
09/01/21,$176.21 ,204091,$175.05 ,$176.97 ,$175.02 
08/31/2021,$174.23 ,184378,$173.61 ,$175.01 ,$173.61 
08/30/2021,$172.86 ,134458,$173.73 ,$173.73 ,$172.48 
08/27/2021,$173.88 ,140322,$172.04 ,$173.95 ,$171.95 
08/26/2021,$171.59 ,175370,$173.52 ,$173.78 ,$171.09 
08/25/2021,$173.75 ,263350,$172.40 ,$174.11 ,$172.08 
08/24/2021,$171.02 ,308156,$169.80 ,$171.58 ,$169.58 
08/23/2021,$168.74 ,329944,$166.87 ,$168.97 ,$166.28 
08/20/2021,$164.66 ,448104,$165.68 ,$165.75 ,$163.91 
08/19/2021,$168.55 ,650591,$170.15 ,$171.41 ,$167.75 
08/18/2021,$175.73 ,227310,$177.50 ,$177.98 ,$175.53 
08/17/2021,$178.17 ,213939,$179.55 ,$179.55 ,$177.56 
08/16/2021,$180.60 ,129820,$179.57 ,$180.69 ,$177.81 
08/13/2021,$181.34 ,93107,$181.23 ,$181.37 ,$180.80 
08/12/21,$180.94 ,105567,$181.01 ,$181.11 ,$180.20 
08/11/21,$181.38 ,133389,$181.14 ,$181.47 ,$180.40 
08/10/21,$179.90 ,220382,$179.55 ,$180.12 ,$178.24 
08/09/21,$180.57 ,163329,$181.12 ,$181.41 ,$180.25 
08/06/21,$180.72 ,183434,$181.14 ,$181.51 ,$180.04 
08/05/21,$182.86 ,128883,$182.52 ,$183.48 ,$182.09 
08/04/21,$182.18 ,194571,$182.70 ,$183.75 ,$181.22 
08/03/21,$185.95 ,247020,$183.52 ,$185.99 ,$183.06 
08/02/21,$181.88 ,167578,$182.00 ,$182.75 ,$181.14 
07/30/2021,$179.84 ,147223,$180.61 ,$181.08 ,$179.57 
07/29/2021,$181.42 ,157370,$180.84 ,$181.86 ,$180.49 
07/28/2021,$179.87 ,143560,$178.44 ,$180.24 ,$178.29 
07/27/2021,$178.44 ,152679,$179.06 ,$179.06 ,$177.71 
07/26/2021,$179.50 ,155669,$179.23 ,$179.78 ,$178.84 
07/23/2021,$179.85 ,195868,$179.14 ,$180.44 ,$178.66 
07/22/2021,$177.99 ,321205,$179.99 ,$180.19 ,$177.94 
07/21/2021,$179.68 ,183208,$178.18 ,$179.93 ,$178.18 
07/20/2021,$178.12 ,151991,$176.14 ,$178.37 ,$175.79 
07/19/2021,$176.30 ,261143,$176.68 ,$176.99 ,$174.03 
07/16/2021,$178.13 ,195761,$179.28 ,$179.28 ,$177.38 
07/15/2021,$178.93 ,177845,$178.71 ,$179.33 ,$178.26 
07/14/2021,$180.00 ,230670,$180.37 ,$180.99 ,$179.56 
07/13/2021,$179.18 ,281948,$178.99 ,$179.46 ,$178.34 
07/12/21,$178.90 ,176030,$177.79 ,$179.41 ,$177.04 
07/09/21,$177.79 ,320747,$177.66 ,$178.73 ,$177.65 
07/08/21,$174.23 ,189458,$173.17 ,$174.63 ,$173.05 
07/07/21,$175.65 ,128254,$175.77 ,$175.87 ,$174.57 
07/06/21,$174.93 ,288134,$176.07 ,$176.47 ,$173.40 
07/02/21,$176.03 ,210326,$176.39 ,$176.84 ,$175.84 
07/01/21,$175.48 ,181616,$174.71 ,$175.58 ,$174.35 
06/30/2021,$174.84 ,313217,$175.48 ,$176.25 ,$174.62 
06/29/2021,$176.73 ,166960,$176.40 ,$177.37 ,$176.40 
06/28/2021,$177.07 ,209164,$177.65 ,$177.80 ,$176.76 
06/25/2021,$178.10 ,156089,$177.99 ,$178.80 ,$177.79 
06/24/2021,$177.67 ,164822,$178.38 ,$178.38 ,$177.55 
06/23/2021,$177.71 ,611533,$176.37 ,$178.25 ,$176.14 
06/22/2021,$179.39 ,237921,$180.06 ,$180.06 ,$178.83 
06/21/2021,$178.88 ,284444,$177.00 ,$179.41 ,$176.50 
06/18/2021,$177.03 ,735008,$177.89 ,$178.38 ,$176.31 
06/17/2021,$185.20 ,277369,$185.00 ,$185.38 ,$184.00 
06/16/2021,$183.84 ,326164,$183.93 ,$184.88 ,$183.10 
06/15/2021,$182.45 ,180935,$182.50 ,$182.78 ,$181.68 
06/14/2021,$180.59 ,189948,$181.00 ,$181.00 ,$179.48 
06/11/21,$181.47 ,164567,$180.74 ,$181.47 ,$180.51 
06/10/21,$180.18 ,194494,$180.59 ,$180.76 ,$179.82 
06/09/21,$180.54 ,207474,$180.03 ,$180.80 ,$179.87 
06/08/21,$179.61 ,307131,$180.91 ,$181.00 ,$179.39 
06/07/21,$180.80 ,384408,$182.03 ,$182.25 ,$180.11 
06/04/21,$182.41 ,386890,$181.68 ,$182.66 ,$181.01 
06/03/21,$179.67 ,478773,$177.30 ,$180.12 ,$177.03 
06/02/21,$176.63 ,630391,$175.75 ,$176.84 ,$175.49 
06/01/21,$172.34 ,596568,$171.47 ,$172.75 ,$171.03 
05/28/2021,$165.98 ,160049,$166.29 ,$166.78 ,$165.71 
05/27/2021,$165.55 ,248648,$165.00 ,$166.47 ,$164.91 
05/26/2021,$164.02 ,231951,$162.83 ,$164.42 ,$162.78 
05/25/2021,$162.24 ,199644,$163.00 ,$163.80 ,$161.63 
05/24/2021,$162.78 ,236431,$162.18 ,$162.98 ,$162.14 
05/21/2021,$161.16 ,211200,$161.00 ,$161.31 ,$160.39 
05/20/2021,$160.22 ,209609,$159.32 ,$160.58 ,$159.21 
05/19/2021,$159.29 ,250192,$158.63 ,$159.55 ,$158.12 
05/18/2021,$160.66 ,322577,$160.46 ,$161.91 ,$160.32 
05/17/2021,$158.68 ,436193,$157.70 ,$159.00 ,$157.43 
05/14/2021,$155.85 ,315551,$156.00 ,$156.50 ,$155.66 
05/13/2021,$155.23 ,342934,$153.86 ,$155.39 ,$153.12 
05/12/21,$153.52 ,627588,$155.50 ,$155.67 ,$153.15 
05/11/21,$152.24 ,431262,$152.65 ,$152.65 ,$151.16 
05/10/21,$155.06 ,264146,$155.33 ,$155.72 ,$154.71 
05/07/21,$153.65 ,162495,$153.34 ,$153.72 ,$153.04 
05/06/21,$152.96 ,194242,$153.24 ,$153.30 ,$151.87 
05/05/21,$151.42 ,169355,$152.09 ,$152.29 ,$151.11 
05/04/21,$150.59 ,266757,$151.51 ,$151.63 ,$150.25 
05/03/21,$152.23 ,230950,$151.48 ,$152.76 ,$151.34 
04/30/2021,$150.77 ,394014,$150.09 ,$151.60 ,$149.90 
04/29/2021,$152.43 ,377613,$153.50 ,$153.77 ,$151.69 
04/28/2021,$153.26 ,236243,$153.20 ,$153.81 ,$152.83 
04/27/2021,$152.81 ,490430,$152.59 ,$153.17 ,$152.27 
04/26/2021,$153.54 ,249758,$154.31 ,$154.31 ,$153.49 
04/23/2021,$154.99 ,233705,$153.99 ,$155.59 ,$153.92 
04/22/2021,$154.78 ,227426,$155.50 ,$155.58 ,$154.41 
04/21/2021,$155.14 ,322370,$153.50 ,$155.58 ,$153.50 
04/20/2021,$154.10 ,317878,$154.74 ,$154.81 ,$152.90 
04/19/2021,$156.41 ,242376,$157.96 ,$157.98 ,$155.93 
04/16/2021,$157.57 ,162723,$157.80 ,$157.90 ,$157.10 
04/15/2021,$157.31 ,179184,$156.98 ,$157.43 ,$156.50 
04/14/2021,$156.22 ,172996,$156.25 ,$156.88 ,$155.87 
04/13/2021,$155.77 ,220299,$155.00 ,$155.79 ,$154.32 
04/12/21,$154.09 ,246349,$154.91 ,$154.91 ,$153.90 
04/09/21,$154.28 ,181586,$154.06 ,$154.45 ,$153.51 
04/08/21,$153.38 ,233738,$154.35 ,$154.70 ,$152.89 
04/07/21,$154.70 ,216467,$154.84 ,$155.74 ,$154.55 
04/06/21,$153.65 ,400571,$153.10 ,$154.29 ,$153.04 
04/05/21,$155.38 ,300632,$154.16 ,$155.84 ,$153.78 
04/01/21,$154.16 ,274499,$153.60 ,$154.23 ,$153.04 
03/31/2021,$156.06 ,289263,$156.22 ,$156.47 ,$155.81 
03/30/2021,$153.87 ,475959,$153.63 ,$154.64 ,$153.38 
03/29/2021,$154.90 ,317160,$154.00 ,$155.30 ,$153.53 
03/26/2021,$153.37 ,312223,$153.00 ,$153.41 ,$152.09 
03/25/2021,$151.07 ,273943,$150.00 ,$151.26 ,$149.12 
03/24/2021,$150.67 ,344301,$150.99 ,$151.38 ,$150.40 
03/23/2021,$151.34 ,386895,$153.05 ,$153.09 ,$151.10 
03/22/2021,$154.48 ,451109,$155.20 ,$155.20 ,$154.19 
03/19/2021,$158.58 ,425116,$158.71 ,$158.87 ,$157.11 
03/18/2021,$157.71 ,824552,$157.43 ,$159.55 ,$157.00 
03/17/2021,$153.64 ,319137,$152.75 ,$154.19 ,$152.08 
03/16/2021,$152.10 ,284846,$152.00 ,$152.67 ,$151.68 
03/15/2021,$152.90 ,397694,$153.00 ,$153.66 ,$152.26 
03/12/21,$150.53 ,295457,$149.77 ,$150.71 ,$149.57 
03/11/21,$150.36 ,498414,$150.15 ,$151.29 ,$149.00 
03/10/21,$151.88 ,472050,$151.07 ,$152.17 ,$150.25 
03/09/21,$151.54 ,349706,$150.86 ,$152.45 ,$150.56 
03/08/21,$148.23 ,474544,$148.57 ,$150.40 ,$147.99 
03/05/21,$148.52 ,313778,$148.05 ,$148.97 ,$145.95 
03/04/21,$146.85 ,353355,$148.64 ,$149.28 ,$145.55 
03/03/21,$148.83 ,377928,$150.00 ,$150.19 ,$148.68 
03/02/21,$149.21 ,337112,$149.54 ,$150.18 ,$148.76 
03/01/21,$149.34 ,348137,$149.21 ,$149.97 ,$148.45 
02/26/2021,$147.93 ,592918,$150.12 ,$150.33 ,$146.80 
02/25/2021,$149.26 ,446305,$152.27 ,$152.27 ,$148.48 
02/24/2021,$152.45 ,419328,$150.99 ,$152.92 ,$150.73 
02/23/2021,$152.73 ,304232,$151.50 ,$153.19 ,$149.84 
02/22/2021,$152.44 ,291292,$153.55 ,$153.92 ,$152.13 
02/19/2021,$153.55 ,231846,$153.71 ,$154.21 ,$153.15 
02/18/2021,$153.45 ,490776,$153.14 ,$153.79 ,$152.29 
02/17/2021,$156.53 ,279562,$156.21 ,$156.79 ,$155.37 
02/16/2021,$156.48 ,468484,$158.70 ,$159.26 ,$156.17 
02/12/21,$160.49 ,417998,$159.66 ,$161.31 ,$159.66 
02/11/21,$158.94 ,466621,$162.59 ,$162.59 ,$158.25 
02/10/21,$161.56 ,1415473,$156.00 ,$163.37 ,$155.61 
02/09/21,$154.00 ,327052,$153.43 ,$154.41 ,$152.86 
02/08/21,$152.93 ,309620,$152.29 ,$152.97 ,$152.18 
02/05/21,$150.86 ,329913,$149.97 ,$151.18 ,$149.26 
02/04/21,$148.02 ,250840,$148.21 ,$148.88 ,$147.50 
02/03/21,$148.07 ,462248,$147.31 ,$148.56 ,$146.85 
02/02/21,$143.12 ,447858,$142.66 ,$143.37 ,$141.72 
02/01/21,$140.41 ,362856,$140.16 ,$140.73 ,$139.29 
01/29/2021,$140.52 ,342940,$142.19 ,$142.19 ,$140.04 
01/28/2021,$143.30 ,275051,$142.82 ,$143.99 ,$142.35 
01/27/2021,$142.64 ,407492,$144.69 ,$144.90 ,$142.24 
01/26/2021,$145.98 ,285786,$146.00 ,$146.51 ,$145.55 
01/25/2021,$146.72 ,369554,$147.95 ,$147.95 ,$145.25 
01/22/2021,$147.95 ,393548,$148.20 ,$148.59 ,$147.61 
01/21/2021,$151.34 ,469658,$151.23 ,$152.71 ,$150.40 
01/20/2021,$149.98 ,255954,$148.73 ,$150.04 ,$148.16 
01/19/2021,$148.13 ,368790,$148.45 ,$148.74 ,$147.45 
01/15/2021,$148.41 ,390758,$148.66 ,$149.15 ,$147.39 
01/14/2021,$151.34 ,314908,$151.48 ,$152.27 ,$151.23 
01/13/2021,$150.65 ,387471,$150.88 ,$151.00 ,$150.03 
01/12/21,$151.75 ,618796,$152.08 ,$152.08 ,$150.65 
01/11/21,$153.39 ,335997,$153.20 ,$154.21 ,$151.82 
01/08/21,$152.85 ,418079,$153.60 ,$154.06 ,$152.11 
01/07/21,$152.67 ,345057,$151.66 ,$152.70 ,$151.51 
01/06/21,$153.53 ,296179,$152.71 ,$154.17 ,$152.48 
01/05/21,$153.40 ,231776,$151.91 ,$153.40 ,$151.75 
01/04/21,$153.29 ,315661,$155.81 ,$155.81 ,$152.02 
12/31/2020,$154.57 ,160016,$154.41 ,$154.84 ,$153.97 
12/30/2020,$154.09 ,193553,$154.51 ,$155.21 ,$154.04 
12/29/2020,$153.34 ,265136,$155.00 ,$155.20 ,$152.90 
12/28/2020,$152.60 ,215646,$153.10 ,$153.42 ,$152.23 
12/24/2020,$150.47 ,150170,$150.18 ,$151.13 ,$150.18 
12/23/2020,$151.16 ,317934,$150.64 ,$151.35 ,$150.20 
12/22/2020,$150.77 ,182149,$151.45 ,$151.75 ,$150.22 
12/21/2020,$151.77 ,257103,$150.40 ,$151.77 ,$149.39 
