date,open,high,low,close,volume
21/10/97,37.8894,38.1106,37.8894,38.1106,9100
22/10/97,38.1883,38.1883,37.5905,37.8894,14000
23/10/97,35.8688,35.9405,35.1992,35.3427,63500
24/10/97,36.0182,36.1677,35.6834,35.6834,45400
27/10/97,35.5699,35.7193,34.1471,34.2248,49000
28/10/97,34.0036,36.0182,33.9259,35.9823,81700
29/10/97,35.5699,35.7193,35.1992,35.4204,24700
30/10/97,34.2248,34.2248,33.4775,33.4775,38200
31/10/97,33.4775,33.7764,33.4775,33.627,17400
03/11/97,33.7047,34.5237,33.627,34.5237,44100
04/11/97,32.8797,33.1069,32.5091,32.7302,28600
05/11/97,32.2101,32.2101,32.0547,32.1324,47900
06/11/97,32.2819,32.2819,32.1324,32.2819,7900
07/11/97,31.3852,31.3852,30.9368,31.3134,27700
10/11/97,31.3852,31.8335,31.3852,31.6123,22800
11/11/97,31.9112,31.983,31.6841,31.983,7300
12/11/97,31.5346,31.5346,31.0145,31.0145,18800
13/11/97,31.8335,32.0547,31.5346,32.0547,30400
14/11/97,30.9368,32.0547,30.9368,31.9471,49200
17/11/97,32.7302,32.808,32.5091,32.5091,16900
18/11/97,32.8797,32.8797,32.2101,32.4313,19700
19/11/97,31.6841,32.1324,31.6123,32.1324,19500
20/11/97,32.6525,33.0291,32.3536,33.0291,10000
21/11/97,34.0753,34.0753,32.2101,32.8438,138700
24/11/97,32.5091,32.808,32.2819,32.4313,34200
25/11/97,32.3536,33.1786,32.3536,32.9514,49000
